Id,Label,Group,Attribute
964,Captodiame,link,0
965,Fluphenazine,link,0
966,Pimozide,link,0
967,Morphanol,link,0
968,Benzene,link,0
969,Anatoxin-a,link,0
970,ORG-26576,link,0
971,Piretanide,link,0
972,Safinamide,link,0
973,Homocysteic_acid,link,0
974,Rhynchophylline,link,0
975,Fanapanel,link,0
976,Citalopram,link,0
977,Selegiline,link,0
978,Gacyclidine,link,0
979,Zonampanel,link,0
980,Laudexium,link,0
981,Cycloserine,link,0
982,Acromelic_acid_A,link,0
983,TC-5619,link,0
984,Bephenium_hydroxynaphthoate,link,0
985,PEAQX,link,0
986,Pramiracetam,link,0
987,Rislenemdaz,link,0
988,Ethyl_carbamate,link,0
989,Mepyramine,link,0
990,Indantadol,link,0
991,ABT-418,link,0
992,Cloperastine,link,0
993,Dimethylglycine,link,0
994,RJR-2429,link,0
995,Traxoprodil,link,0
996,Dianicline,link,0
997,Tribendimidine,link,0
998,Nicotinic_acetylcholine_receptors,link,0
999,Mecamylamine,link,0
1000,Dieticyclidine,link,0
1001,Receptor_antagonist,link,0
1002,Barbiturates,link,0
1003,Vecuronium_bromide,link,0
1004,Phencyclamine,link,0
1005,Sigma_receptor,link,0
1006,Alaproclate,link,0
1007,%CE%91-Neurotoxin,link,0
1008,"1,3-Diaminopropane",link,0
1009,Willardiine,link,0
1010,Rimcazole,link,0
1011,24S-Hydroxycholesterol,link,0
1012,Kainate_receptor,link,0
1013,Altinicline,link,0
1014,Carbachol,link,0
1015,Curare,link,0
1016,Aptiganel,link,0
1017,Meprobamate,link,0
1018,Dasolampanel,link,0
1019,Tezampanel,link,0
1020,"PNU-282,987",link,0
1021,Surugatoxin,link,0
1022,TC-1698,link,0
1023,Rapacuronium_bromide,link,0
1024,Haloperidol,link,0
1025,Epibatidine,link,0
1026,Neuropeptide_Y,link,0
1027,Levomilnacipran,link,0
1028,Nitromemantine,link,0
1029,Transcrocetin,link,0
1030,Butyrylcholine,link,0
1031,Phosphatidylethanolamine,link,0
1032,CGP-37849,link,0
1033,%CE%91-conotoxin,link,0
1034,Pozanicline,link,0
1035,BMY-14802,link,0
1036,Psychotridine,link,0
1037,Caroverine,link,0
1038,Alcuronium,link,0
1039,ABT-202,link,0
1040,Tulrampator,link,0
1041,PCPr,link,0
1042,Pregnenolone_sulfate,link,0
1043,Ibogamine,link,0
1044,Tetrazolylglycine,link,0
1045,Threohydrobupropion,link,0
1046,CGS-19755,link,0
1047,18-Methylaminocoronaridine,link,0
1048,%CE%91-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic_acid_receptor,link,0
1049,Dextrorphan,link,0
1050,Anatabine,link,0
1051,2-MDP,link,0
1052,BNC-210,link,0
1053,Pirisudanol,link,0
1054,Neuropharmacology,link,0
1055,Chlorisondamine,link,0
1056,Oxiracetam,link,0
1057,Dioscorine,link,0
1058,Delucemine,link,0
1059,D-%CE%B1-Aminoadipate,link,0
1060,Gavestinel,link,0
1061,Gevotroline,link,0
1062,Minocycline,link,0
1063,Sabeluzole,link,0
1064,CX-516,link,0
1065,%CE%9A-bungarotoxin,link,0
1066,Sodium_channel,link,0
1067,Promegestone,link,0
1068,Pentolinium,link,0
1069,TC-1827,link,0
1070,Octanol,link,0
1071,Diazoxide,link,0
1072,5-MeO-DMT,link,0
1073,Clomipramine,link,0
1074,Methoxphenidine,link,0
1075,Milnacipran,link,0
1076,Pancuronium_bromide,link,0
1077,Trifluoperazine,link,0
1078,Lanicemine,link,0
1079,Cytisine,link,0
1080,Tebanicline,link,0
1081,"SSR-180,711",link,0
1082,Methoxetamine,link,0
1083,Hydroxybupropion,link,0
1084,Hexanol,link,0
1085,Toxiferine,link,0
1086,Felbamate,link,0
1087,PRE-084,link,0
1088,Homoquinolinic_acid,link,0
1089,Sarcosine,link,0
1090,Proline,link,0
1091,CX614,link,0
1092,SB-206553,link,0
1093,Besonprodil,link,0
1094,Ionotropic_glutamate_receptor,link,0
1095,CX717,link,0
1096,Amantadine,link,0
1097,Glycine,link,0
1098,7-Chlorokynurenic_acid,link,0
1099,Epiboxidine,link,0
1100,Memantine,link,0
1101,Quinidine,link,0
1102,Acetyl-coA,link,0
1103,Rimantadine,link,0
1104,Buphenine,link,0
1105,Reboxetine,link,0
1106,Glycerophosphocholine,link,0
1107,Huperzine_A,link,0
1108,ZD-9379,link,0
1109,Lamotrigine,link,0
1110,GYKI_52466,link,0
1111,Dexoxadrol,link,0
1112,Coclaurine,link,0
1113,Atracurium,link,0
1114,"2,2,2-Trichloroethanol",link,0
1115,Dimethylethanolamine,link,0
1116,Tubocurarine,link,0
1117,Eticyclidine,link,0
1118,Escitalopram,link,0
1119,Ifenprodil,link,0
1120,Metaphit,link,0
1121,Racemethorphan,link,0
1122,Hydrogen,link,0
1123,St._John%27s_wort,link,0
1124,Cyprodenate,link,0
1125,BD-1047,link,0
1126,Pentamidine_isethionate,link,0
1127,Pipecuronium_bromide,link,0
1128,Galantamine,link,0
1129,Kappa_opioid_receptor,link,0
1130,Serine,link,0
1131,Dihydrochandonium,link,0
1132,Gantacurium_chloride,link,0
1133,5-MeO-DALT,link,0
1134,Eliprodil,link,0
1135,"A-84,543",link,0
1136,Irampanel,link,0
1137,JNJ-39393406,link,0
1138,IDRA-21,link,0
1139,Candocuronium_iodide,link,0
1140,UB-165,link,0
1141,%CE%91-bungarotoxin,link,0
1142,AP-7_(drug),link,0
1143,Perampanel,link,0
1144,Kynurenine,link,0
1145,UBP-302,link,0
1146,Quinolinic_acid,link,0
1147,Mivacurium,link,0
1148,Adafenoxate,link,0
1149,Putrescine,link,0
1150,Phosphorylcholine,link,0
1151,Ephenidine,link,0
1152,AGN-241751,link,0
1153,Butinoline,link,0
1154,Calcitonin_gene-related_peptide,link,0
1155,Aspartate,link,0
1156,Sazetidine_A,link,0
1157,AR-R17779,link,0
1158,N-Methyl-D-aspartate_receptor,link,0
1159,Cyclothiazide,link,0
1160,BW-A444,link,0
1161,Dacuronium_bromide,link,0
1162,Cisatracurium,link,0
1163,Dizocilpine,link,0
1164,Mibampator,link,0
1165,Naluzotan,link,0
1166,Malouetine,link,0
1167,6-Chloronicotine,link,0
1168,Selfotel,link,0
1169,Propoxyphene,link,0
1170,Magnesium,link,0
1171,Hydroxynorketamine,link,0
1172,Dimethylphenylpiperazinium,link,0
1173,Conantokin,link,0
1174,Meclofenoxate,link,0
1175,Dipyrandium,link,0
1176,Fazadinium,link,0
1177,Dehydronorketamine,link,0
1178,Fabomotizole,link,0
1179,SIB-1553A,link,0
1180,NMDA,link,0
1181,Opipramol,link,0
1182,SAGE-718,link,0
1183,SIB-1508Y,link,0
1184,Fluoxetine,link,0
1185,Diethylenetriamine,link,0
1186,Alpha-Endopsychosin,link,0
1187,DNQX,link,0
1188,Rocuronium_bromide,link,0
1189,Isoxsuprine,link,0
1190,Radafaxine,link,0
1191,Talampanel,link,0
1192,Lecithin,link,0
1193,Metocurine,link,0
1194,Propranolol,link,0
1195,Caramiphen,link,0
1196,PEPA_(drug),link,0
1197,1-Aminocyclopropane-1-carboxylic_acid,link,0
1198,AMPA,link,0
1199,Rivanicline,link,0
1200,AP5,link,0
1201,Citicoline,link,0
1202,Coronaridine,link,0
1203,ACPD,link,0
1204,TC-5214,link,0
1205,Licostinel,link,0
1206,Rapastinel,link,0
1207,Toluene,link,0
1208,4-MeO-PCP,link,0
1209,Tenocyclidine,link,0
1210,4-Chlorokynurenine,link,0
1211,RTI-55,link,0
1212,TC-2216,link,0
1213,Erythravine,link,0
1214,Pentamidine,link,0
1215,Dextromethadone,link,0
1216,ARL-15896-AR,link,0
1217,NBQX,link,0
1218,Xylene,link,0
1219,Choline,link,0
1220,"PHA-543,613",link,0
1221,%CE%91-cobratoxin,link,0
1222,Pentamine,link,0
1223,2-Methoxyethyl-18-methoxycoronaridinate,link,0
1224,Negative_allosteric_modulators,link,0
1225,Morantel,link,0
1226,Topiramate,link,0
1227,"1,1,1-Trichloroethane",link,0
1228,"RS-67,333",link,0
1229,Spermidine,link,0
1230,Cinnarizine,link,0
1231,CNQX,link,0
1232,Hexamethonium,link,0
1233,Anabasine,link,0
1234,Donepezil,link,0
1235,Safaprodil,link,0
1236,GTS-21,link,0
1237,Encenicline,link,0
1238,Nooglutyl,link,0
1239,Mu_opioid_receptor,link,0
1240,Becampanel,link,0
1241,Kaitocephalin,link,0
1242,Suxethonium_chloride,link,0
1243,ARL-16247,link,0
1244,8a-Phenyldecahydroquinoline,link,0
1245,Saffron,link,0
1246,Methylphenidate,link,0
1247,"5,7-Dichlorokynurenic_acid",link,0
1248,Niflumic_acid,link,0
1249,Berberine,link,0
1250,PD-137889,link,0
1251,LY-503430,link,0
1252,Hydrochlorothiazide,link,0
1253,Furosemide,link,0
1254,Arketamine,link,0
1255,S-18986,link,0
1256,1-Aminocyclopropanecarboxylic_acid,link,0
1257,Acetylcholine,link,0
1258,3-MeO-PCP,link,0
1259,Perphenazine,link,0
1260,Cotinine,link,0
1261,D-Deprenyl,link,0
1262,Suxamethonium,link,0
1263,HA-966,link,0
1264,Dimethyltubocurarine,link,0
1265,Butane,link,0
1266,Pempidine,link,0
1267,Pyrantel,link,0
1268,Trimetaphan_camsilate,link,0
1269,Kynurenic_acid,link,0
1270,Ibotenic_acid,link,0
1271,Neboglamine,link,0
1272,Voacangine,link,0
1273,Promethazine,link,0
1274,L-701324,link,0
1275,Tiospirone,link,0
1276,Ivermectin,link,0
1277,Spermine,link,0
1278,Decamethonium,link,0
1279,Nicotinic_acetylcholine_receptor,link,0
1280,Positive_allosteric_modulators,link,0
1281,"PNU-120,596",link,0
1282,Opioid_withdrawal,link,0
1283,Phosphatidylcholine,link,0
1284,"WAY-317,538",link,0
1285,Bupropion,link,0
1286,Neramexane,link,0
1287,Bumetanide,link,0
1288,Aniracetam,link,0
1289,Tobacco,link,0
1290,CX-1739,link,0
1291,Diphenidine,link,0
1292,Apimostinel,link,0
1293,Venlafaxine,link,0
1294,Thiocolchicoside,link,0
1295,5-Fluorowillardiine,link,0
1296,Domoic_acid,link,0
1297,Receptor_agonist,link,0
1298,Desformylflustrabromine,link,0
1299,SYM-2081,link,0
1300,CX-546,link,0
1301,Bungarotoxin,link,0
1302,Chlorphenamine,link,0
1303,AV-101,link,0
1304,Serotonin_transporter,link,0
1305,Pesampator,link,0
1306,Levomethadone,link,0
1307,Tropisetron,link,0
1308,Etoxadrol,link,0
1309,Milacemide,link,0
1310,B6B21,link,0
1311,3-MeO-PCE,link,0
1312,Midafotel,link,0
1313,Evans_blue_(dye),link,0
1314,Butaclamol,link,0
1315,LY-235959,link,0
1316,2-Methyl-6-(phenylethynyl)pyridine,link,0
1317,Methyllycaconitine,link,0
1318,Pentobarbital,link,0
1319,Kainic_acid,link,0
1320,N-type_calcium_channel,link,0
1321,Remacemide,link,0
1322,Sucrose,link,0
1323,Levamisole,link,0
1324,4C-T-2,link,0
1325,Clemastine,link,0
1326,LY-404187,link,0
1327,Dexanabinol,link,0
1328,5-Hydroxyindoleacetic_acid,link,0
1329,Dextrallorphan,link,0
1330,Varenicline,link,0
1331,5-Iodowillardiine,link,0
1332,N-Methyl-D-aspartic_acid,link,0
1333,Rolicyclidine,link,0
1334,Clocapramine,link,0
1335,Doxacurium,link,0
1336,NS102,link,0
1337,Beer_festival,link,0
1338,Latin_American_drug_legalization,link,0
1339,Recreational_drug_use,link,0
1340,Hip_flask,link,0
1341,Illegal_drug_trade_in_Germany,link,0
1342,Transform_Drug_Policy_Foundation,link,0
1343,Gabapentinoid,link,0
1344,Drug_liberalization,link,0
1345,Illegal_drug_trade_in_Costa_Rica,link,0
1346,Prohibition_of_drugs,link,0
1347,Illegal_drug_trade,link,0
1348,Atropa_belladonna,link,0
1349,List_of_countries_by_alcohol_consumption_per_capita,link,0
1350,Beer_shop,link,0
1351,Iodine,link,0
1352,Illegal_drug_trade_in_Taiwan,link,0
1353,Tea,link,0
1354,Oktoberfest,link,0
1355,Illegal_drug_trade_in_Brazil,link,0
1356,Psychedelic_drug,link,0
1357,Psychonautics,link,0
1358,Drug_policy_of_Sweden,link,0
1359,Ethanol,link,0
1360,Cannabis_tea,link,0
1361,Mescaline,link,0
1362,Alcoholic_beverage,link,0
1363,Teahouse,link,0
1364,Effects_of_cannabis,link,0
1365,Carbamate,link,0
1366,Cigarette_card,link,0
1367,Recreational_use_of_dextromethorphan,link,0
1368,Illegal_drug_trade_in_the_United_States,link,0
1369,Tropicamide,link,0
1370,Religion_and_drugs,link,0
1371,Politics_of_drug_abuse,link,0
1372,Illegal_drug_trade_in_El_Salvador,link,0
1373,National_Organization_for_the_Reform_of_Marijuana_Laws,link,0
1374,Reagent_testing,link,0
1375,Drug_policy_of_Oregon,link,0
1376,Illegal_drug_trade_in_the_Turks_and_Caicos_Islands,link,0
1377,Illegal_drug_trade_in_the_Philippines,link,0
1378,List_of_countries_by_tobacco_consumption,link,0
1379,Decriminalization,link,0
1380,Phosphorus,link,0
1381,Drug_policy_of_Maryland,link,0
1382,List_of_countries_by_prevalence_of_cocaine_use,link,0
1383,Legality_of_cannabis,link,0
1384,Sodium_hydroxide,link,0
1385,Hashish,link,0
1386,Regulation,link,0
1387,Illegal_drug_trade_in_the_United_Arab_Emirates,link,0
1388,Drug_policy_of_the_Netherlands,link,0
1389,Self-medication,link,0
1390,Recreational_drug_tourism,link,0
1391,LSD,link,0
1392,Council_of_the_European_Union_decisions_on_designer_drugs,link,0
1393,Opium_production_in_Afghanistan,link,0
1394,Tobacco_smoking,link,0
1395,Illegal_drug_trade_in_Bolivia,link,0
1396,Psychedelic_literature,link,0
1397,Date_rape_drug,link,0
1398,Illegal_drug_trade_in_Haiti,link,0
1399,Office_of_National_Drug_Control_Policy,link,0
1400,Nootropic,link,0
1401,Drug_policy_of_India,link,0
1402,Illegal_drug_trade_in_Panama,link,0
1403,Plan_Colombia,link,0
1404,Cannabis_shop,link,0
1405,Anadenanthera_colubrina,link,0
1406,Alkyl_nitrites,link,0
1407,Illegal_drug_trade_in_Afghanistan,link,0
1408,Urban_legends_about_drugs,link,0
1409,Illegal_drug_trade_in_Norway,link,0
1410,Darknet_market,link,0
1411,Hallucinogen,link,0
1412,List_of_countries_by_prevalence_of_opiates_use,link,0
1413,Arecoline,link,0
1414,Psychedelic_microdosing,link,0
1415,Illegal_drug_trade_in_Kyrgyzstan,link,0
1416,Coca_production_in_Colombia,link,0
1417,Drug_policy_of_Slovakia,link,0
1418,Illegal_drug_trade_in_Honduras,link,0
1419,School_district_drug_policies,link,0
1420,Drug_test,link,0
1421,Mephedrone,link,0
1422,Fetal_alcohol_spectrum_disorder,link,0
1423,Switzerland,link,0
1424,Legal_status_of_psilocybin_mushrooms,link,0
1425,Paint_thinner,link,0
1426,Smart_shop,link,0
1427,Drug_policy_of_Portugal,link,0
1428,Colorado_River_toad,link,0
1429,Dimenhydrinate,link,0
1430,Freon,link,0
1431,Cannabis_culture,link,0
1432,Illegal_drug_trade_in_Chile,link,0
1433,Drug_rehabilitation,link,0
1434,Counterculture_of_the_1960s,link,0
1435,Cognitive_liberty,link,0
1436,Khat,link,0
1437,Calea_ternifolia,link,0
1438,Paan,link,0
1439,Illegal_drug_trade_in_Papua_New_Guinea,link,0
1440,Dissociative,link,0
1441,Illegal_drug_trade_in_Russia,link,0
1442,Analgesia,link,0
1443,Law_Enforcement_Action_Partnership,link,0
1444,Illegal_drug_trade_in_Colombia,link,0
1445,Bar_(establishment),link,0
1446,War_on_drugs,link,0
1447,Driving_under_the_influence,link,0
1448,Illegal_drug_trade_in_Venezuela,link,0
1449,Drug_court,link,0
1450,Deliriant,link,0
1451,Stoner_film,link,0
1452,Liquor_license,link,0
1453,Legal_history_of_cannabis_in_the_United_States,link,0
1454,Hippie,link,0
1455,List_of_cannabis_rights_leaders,link,0
1456,Psychedelic_era,link,0
1457,Dance_party,link,0
1458,Coffee,link,0
1459,Cocoa_bean,link,0
1460,Poland,link,0
1461,Arguments_for_and_against_drug_prohibition,link,0
1462,Drinking_song,link,0
1463,Amanita_muscaria,link,0
1464,Illegal_drug_trade_in_South_Korea,link,0
1465,"N,N-Dimethyltryptamine",link,0
1466,Drug_legalization,link,0
1467,Silene_undulata,link,0
1468,Happy_hour,link,0
1469,Wine_bar,link,0
1470,Illegal_drug_trade_in_Latin_America,link,0
1471,Passive_smoking,link,0
1472,Drug_checking,link,0
1473,Poppers,link,0
1474,Illegal_drug_trade_in_Portugal,link,0
1475,Crack_cocaine,link,0
1476,Illegal_drug_trade_in_Puerto_Rico,link,0
1477,Illegal_drug_trade_in_Nigeria,link,0
1478,USA_Today,link,0
1479,Alcohol_law,link,0
1480,United_Nations_Convention_on_the_Law_of_the_Sea,link,0
1481,Drug-related_crime,link,0
1482,Illegal_drug_trade_in_Cuba,link,0
1483,Legal_status_of_Salvia_divinorum,link,0
1484,Illegal_drug_trade_in_Kenya,link,0
1485,Illegal_drug_trade_in_Turkey,link,0
1486,Drug_culture,link,0
1487,Wine_tasting,link,0
1488,Cannabis_smoking,link,0
1489,Chasing_the_dragon,link,0
1490,Rave,link,0
1491,Psilocybin,link,0
1492,Atropine,link,0
1493,PH,link,0
1494,Illegal_drug_trade_in_the_Dominican_Republic,link,0
1495,Peyote,link,0
1496,Long-term_effects_of_cannabis,link,0
1497,Drug_policy_reform,link,0
1498,Energy_drink,link,0
1499,Drug_policy_of_Canada,link,0
1500,Coca,link,0
1501,Illegal_drug_trade_in_Spain,link,0
1502,Philippine_drug_war,link,0
1503,Party_and_play,link,0
1504,Quinazolinone,link,0
1505,Zero_tolerance,link,0
1506,Psilocybin_decriminalization_in_the_United_States,link,0
1507,Illegal_drug_trade_in_the_Indian_Ocean_region,link,0
1508,Club_drug,link,0
1509,Illegal_drug_trade_in_South_Africa,link,0
1510,Drinking_culture,link,0
1511,Illegal_drug_trade_in_Benin,link,0
1512,Sex_and_drugs,link,0
1513,Illegal_drug_trade_in_Oman,link,0
1514,Sommelier,link,0
1515,Informant,link,0
1516,Illegal_drug_trade_in_Iran,link,0
1517,Illegal_drug_trade_in_Cyprus,link,0
1518,Adult_lifetime_cannabis_use_by_country,link,0
1519,Cannabis_in_Colorado,link,0
1520,Responsible_drug_use,link,0
1521,Rolling_meth_lab,link,0
1522,Marijuana_Policy_Project,link,0
1523,Alpha-Methyltryptamine,link,0
1524,Illegal_drug_trade_in_Italy,link,0
1525,Psilocybin_mushroom,link,0
1526,Acetone,link,0
1527,Amphetamine,link,0
1528,Illegal_drug_trade_in_Switzerland,link,0
1529,Anadenanthera_peregrina,link,0
1530,Illegal_drug_trade_in_Japan,link,0
1531,Illegal_drug_trade_in_Malaysia,link,0
1532,Amyl_nitrite,link,0
1533,Coffeehouse,link,0
1534,Illegal_drug_trade_in_Thailand,link,0
1535,Psychedelic_experience,link,0
1536,Smoking_fetishism,link,0
1537,Smokeasy,link,0
1538,Acid_dissociation_constant,link,0
1539,Glaucine,link,0
1540,APICA_(synthetic_cannabinoid_drug),link,0
1541,Illegal_drug_trade_in_Australia,link,0
1542,Pub_crawl,link,0
1543,Inhalant,link,0
1544,420_(cannabis_culture),link,0
1545,Illegal_drug_trade_in_Aruba,link,0
1546,Pneumonia,link,0
1547,Beer,link,0
1548,Pub,link,0
1549,Illegal_drug_trade_in_Moldova,link,0
1550,Students_for_Sensible_Drug_Policy,link,0
1551,Bartender,link,0
1552,Legal_status_of_cocaine,link,0
1553,Mexican_drug_war,link,0
1554,Pharmaceutical_distribution,link,0
1555,APINACA,link,0
1556,Empathogen%E2%80%93entactogen,link,0
1557,Cannabis_edible,link,0
1558,Xylazine,link,0
1559,Hyoscyamus_niger,link,0
1560,Illegal_drug_trade_in_Estonia,link,0
1561,Illegal_drug_trade_in_India,link,0
1562,6-APB,link,0
1563,Lean_(drug),link,0
1564,Mandragora_officinarum,link,0
1565,Drug_possession,link,0
1566,Psilocin,link,0
1567,Ergine,link,0
1568,Echinopsis_peruviana,link,0
1569,Cloud-chasing,link,0
1570,Ayahuasca,link,0
1571,Cannabis_rights,link,0
1572,Entheogen,link,0
1573,Loosie,link,0
1574,Head_shop,link,0
1575,Illegal_drug_trade_in_Laos,link,0
1576,Scopolamine,link,0
1577,Capital_punishment_for_drug_trafficking,link,0
1578,Liquor_store,link,0
1579,Bufotenin,link,0
1580,Kava,link,0
1581,Datura,link,0
1582,Supply_reduction,link,0
1583,Drugs_in_Cambodia,link,0
1584,Latte_art,link,0
1585,Illegal_drug_trade_in_Slovakia,link,0
1586,Theobromine,link,0
1587,List_of_cannabis_rights_organizations,link,0
1588,Coffee_culture,link,0
1589,Nonbenzodiazepine,link,0
1590,Cathinone,link,0
1591,JWH-018,link,0
1592,Cannabis_Social_Club,link,0
1593,Needle_and_syringe_programmes,link,0
1594,Recreational_use_of_nitrous_oxide,link,0
1595,Modafinil,link,0
1596,Illegal_drug_trade_in_Latvia,link,0
1597,Wine,link,0
1598,Kratom,link,0
1599,Psychedelia,link,0
1600,Illegal_drug_trade_in_Belize,link,0
1601,International_Convention_Against_Doping_in_Sport,link,0
1602,Nicotine_salt,link,0
1603,Binge_drinking,link,0
1604,Demand_reduction,link,0
1605,Drug_Policy_Alliance,link,0
1606,Drug_policy_of_the_Soviet_Union,link,0
1607,Cannabis_cultivation,link,0
1608,Illegal_drug_trade_in_China,link,0
1609,Needle_sharing,link,0
1610,Illegal_drug_trade_in_Bangladesh,link,0
1611,Methylenedioxypyrovalerone,link,0
1612,Drug_policy_of_California,link,0
1613,Precursor_chemicals,link,0
1614,Pseudoephedrine,link,0
1615,Methaqualone,link,0
1616,Neocannabinoid,link,0
1617,Cannabis_and_religion,link,0
1618,Meningitis,link,0
1619,Drug_policy_of_the_Czech_Republic,link,0
1620,United_Nations_Convention_Against_Illicit_Traffic_in_Narcotic_Drugs_and_Psychotropic_Substances,link,0
1621,Illegal_drug_trade_in_Bhutan,link,0
1622,Drug_harmfulness,link,0
1623,Muscimol,link,0
1624,Illegal_drug_trade_in_Poland,link,0
1625,Substance_abuse_prevention,link,0
1626,Drug_policy_of_Virginia,link,0
1627,Illegal_drug_trade_in_Paraguay,link,0
1628,Psychedelic_therapy,link,0
1629,"3,4-Methylenedioxyamphetamine",link,0
1630,Drug_trafficking_in_Mauritius,link,0
1631,Just_Say_No,link,0
1632,Drug_paraphernalia,link,0
1633,Areca,link,0
1634,Echinopsis_pachanoi,link,0
1635,2C_(psychedelics),link,0
1636,Legalization,link,0
1637,Fashion_cigarettes,link,0
1638,Medical_cannabis,link,0
1639,Tailgate_party,link,0
1640,Opioid_replacement_therapy,link,0
1641,Oneirogen,link,0
1642,Federal_drug_policy_of_the_United_States,link,0
1643,Drinking_game,link,0
1644,Nightclub,link,0
1645,Whoonga,link,0
1646,Hash_oil,link,0
1647,Ephedra_(medicine),link,0
1648,Illegal_drug_trade_in_Seychelles,link,0
1649,Illegal_drug_trade_in_Suriname,link,0
1650,Solvent,link,0
1651,Illegal_drug_trade_in_Saint_Kitts_and_Nevis,link,0
1652,Psychedelic_art,link,0
1653,Legal_status_of_methamphetamine,link,0
1654,Illegal_drug_trade_in_Finland,link,0
1655,Caffeine,link,0
1656,Designer_drug,link,0
1657,Neurotoxicity,link,0
1658,Gamma-Hydroxybutyric_acid,link,0
1659,Spice_(drug),link,0
1660,Supervised_injection_site,link,0
1661,Illegal_drug_trade_in_Burma,link,0
1662,Depressant,link,0
1663,Nicotine_polacrilex,link,0
1664,Methylone,link,0
1665,Gasoline,link,0
1666,Illegal_drug_trade_in_Kosovo,link,0
1667,Russia,link,0
1668,Cannabis_consumption,link,0
1669,Annual_cannabis_use_by_country,link,0
1670,Psychedelic_music,link,0
1671,Poly_drug_use,link,0
1672,Ephedrine,link,0
1673,Enzyme_inhibitor,link,0
1674,Ciclosporin,link,0
1675,Ricinoleic_acid,link,0
1676,Flumizole,link,0
1677,Pamicogrel,link,0
1678,Dazoxiben,link,0
1679,Glucametacin,link,0
1680,Thromboxane_A_synthase,link,0
1681,Mouth,link,0
1682,Bufexamac,link,0
1683,Methotrexate,link,0
1684,Prostaglandin_EP3_receptor,link,0
1685,Clonixin,link,0
1686,Tafluprost,link,0
1687,Beraprost,link,0
1688,Bimatoprost,link,0
1689,Naproxen/esomeprazole,link,0
1690,Prostaglandin_EP1_receptor,link,0
1691,Peptic_ulcer,link,0
1692,Lonazolac,link,0
1693,Blood_plasma,link,0
1694,Morazone,link,0
1695,Bumadizone,link,0
1696,Prostaglandin_D_synthase,link,0
1697,Profens,link,0
1698,Ramatroban,link,0
1699,Seratrodast,link,0
1700,Prostacyclin_synthase,link,0
1701,Anticoagulant,link,0
1702,Prostaglandin_F2%CE%B1,link,0
1703,Prostaglandin_E2_receptor,link,0
1704,Difenamizole,link,0
1705,Enprostil,link,0
1706,Naproxen/diphenhydramine,link,0
1707,Dipyrone,link,0
1708,Piketoprofen,link,0
1709,Oxaceprol,link,0
1710,Unoprostone,link,0
1711,Leukotriene_B4,link,0
1712,Pirprofen,link,0
1713,Rheumatoid_arthritis,link,0
1714,Misoprostol,link,0
1715,12-Hydroxyeicosatetraenoic_acid,link,0
1716,Ibuproxam,link,0
1717,COX-inhibiting_nitric_oxide_donator,link,0
1718,Mofezolac,link,0
1719,Mofebutazone,link,0
1720,Pranoprofen,link,0
1721,Chondroitin_sulfate,link,0
1722,Prostacyclin_receptor,link,0
1723,Lubiprostone,link,0
1724,Gout,link,0
1725,Ozagrel,link,0
1726,Glycosaminoglycan,link,0
1727,Hydrolysis,link,0
1728,Cell_signaling,link,0
1729,Indoprofen,link,0
1730,Tenidap,link,0
1731,Tarenflurbil,link,0
1732,Etofenamate,link,0
1733,Bendazac,link,0
1734,Feprazone,link,0
1735,Diglyceride,link,0
1736,Non-steroidal_anti-inflammatory_drug,link,0
1737,Osteoarthritis,link,0
1738,Prostaglandin_E_synthase,link,0
1739,Prostaglandin_EP2_receptor,link,0
1740,AM404,link,0
1741,Laropiprant,link,0
1742,Tilmacoxib,link,0
1743,Suxibuzone,link,0
1744,Prostacyclin,link,0
1745,Alclofenac,link,0
1746,Veterinary_medicine,link,0
1747,Alfaprostol,link,0
1748,Furegrelate,link,0
1749,Kebuzone,link,0
1750,Oxyphenbutazone,link,0
1751,Ampiroxicam,link,0
1752,Prostaglandin_H2,link,0
1753,Elimination_half-life,link,0
1754,Terbogrel,link,0
1755,Fenclofenac,link,0
1756,Linoleic_acid,link,0
1757,Cyclooxygenase,link,0
1758,Thromboxane_receptor,link,0
1759,Grapiprant,link,0
1760,Tepoxalin,link,0
1761,Selenium_disulfide,link,0
1762,Prostanoid,link,0
1763,Deracoxib,link,0
1764,Prostaglandin_D2_receptor,link,0
1765,Lithium_(medication),link,0
1766,Omidenepag,link,0
1767,Proglumetacin,link,0
1768,Prostaglandin_F_synthase,link,0
1769,U-46619,link,0
1770,Robenacoxib,link,0
1771,Argatroban,link,0
1772,Prostaglandin_D2_receptor_1,link,0
1773,Azapropazone,link,0
1774,Resveratrol,link,0
1775,Prescription_drug,link,0
1776,Miroprofen,link,0
1777,Morniflumate,link,0
1778,Flunoxaprofen,link,0
1779,Metabolite,link,0
1780,Ibuprofen/famotidine,link,0
1781,Terutroban,link,0
1782,Prostaglandin_G2,link,0
1783,NS-398,link,0
1784,Prostaglandin_D2,link,0
1785,Amfenac,link,0
1786,Carboprost,link,0
1787,Isopyrin,link,0
1788,Ligand_(biochemistry),link,0
1789,Alminoprofen,link,0
1790,Curcumin,link,0
1791,Fenamate,link,0
1792,Licofelone,link,0
1793,Aminopropionitrile,link,0
1794,Apricoxib,link,0
1795,Fenbufen,link,0
1796,Synovial_fluid,link,0
1797,Prostaglandin_F_receptor,link,0
1798,Rutecarpine,link,0
1799,Thromboxane_A2,link,0
1800,Ifetroban,link,0
